activity_date,workload_id,environment,business_driver,demand_index,traffic,transactions,queries,support_requests,ai_requests,api_requests,active_customers,revenue
2026-04-22,support-nonprod,nonprod,support_requests,1.121359,11303.29,508.65,226.07,941.94,169.55,45213.18,1582.46,39674.56
2026-04-22,support-prod,prod,support_requests,1.126863,32453.66,1460.41,649.07,2704.47,486.8,129814.65,4543.51,113912.35
2026-04-23,analytics-nonprod,nonprod,queries,1.148507,38589.83,1736.54,3215.82,231.54,578.85,154359.3,5402.58,135450.29
2026-04-23,analytics-prod,prod,queries,1.402631,134652.59,6059.37,11221.05,807.92,2019.79,538610.34,18851.36,472630.58
2026-04-23,checkout-nonprod,nonprod,transactions,1.140024,57457.19,4788.1,1149.14,344.74,861.86,229828.77,8044.01,373471.75
2026-04-23,checkout-prod,prod,transactions,1.183736,170458.03,14204.84,3409.16,1022.75,2556.87,681832.14,23864.12,1107977.22
2026-04-23,recommendations-prod,prod,ai_requests,0.975432,105346.7,4740.6,2106.93,632.08,8778.89,421386.78,14748.54,369766.9
2026-04-23,shared-platform-nonprod,nonprod,traffic,1.33657,70169.91,3157.65,1403.4,421.02,1052.55,280679.64,9823.79,246296.39
2026-04-23,shared-platform-prod,prod,traffic,1.461849,219277.33,9867.48,4385.55,1315.66,3289.16,877109.31,30698.83,769663.42
2026-04-23,storefront-nonprod,nonprod,traffic,1.36403,57289.27,2578.02,1145.79,343.74,859.34,229157.09,8020.5,201085.35
2026-04-23,storefront-prod,prod,traffic,0.879441,105532.94,4748.98,2110.66,633.2,1582.99,422131.74,14774.61,370420.6
2026-04-23,support-nonprod,nonprod,support_requests,1.356444,13672.96,615.28,273.46,1139.41,205.09,54691.84,1914.21,47992.09
2026-04-23,support-prod,prod,support_requests,1.157207,33327.56,1499.74,666.55,2777.3,499.91,133310.22,4665.86,116979.72
2026-04-24,analytics-nonprod,nonprod,queries,1.03672,34833.78,1567.52,2902.81,209.0,522.51,139335.11,4876.73,122266.56
2026-04-24,analytics-prod,prod,queries,1.499713,143972.46,6478.76,11997.71,863.83,2159.59,575889.85,20156.14,505343.34
2026-04-24,checkout-nonprod,nonprod,transactions,1.025178,51668.95,4305.75,1033.38,310.01,775.03,206675.79,7233.65,335848.15
2026-04-24,checkout-prod,prod,transactions,1.092564,157329.15,13110.76,3146.58,943.97,2359.94,629316.6,22026.08,1022639.47
2026-04-24,recommendations-prod,prod,ai_requests,1.320682,142633.63,6418.51,2852.67,855.8,11886.14,570534.52,19968.71,500644.04
2026-04-24,shared-platform-nonprod,nonprod,traffic,0.901906,47350.05,2130.75,947.0,284.1,710.25,189400.21,6629.01,166198.68
2026-04-24,shared-platform-prod,prod,traffic,1.153234,172985.17,7784.33,3459.7,1037.91,2594.78,691940.68,24217.92,607177.95
2026-04-24,storefront-nonprod,nonprod,traffic,1.070418,44957.57,2023.09,899.15,269.75,674.36,179830.29,6294.06,157801.08
2026-04-24,storefront-prod,prod,traffic,1.147383,137685.97,6195.87,2753.72,826.12,2065.29,550743.87,19276.04,483277.74
2026-04-24,support-nonprod,nonprod,support_requests,1.346317,13570.88,610.69,271.42,1130.91,203.56,54283.51,1899.92,47633.78
2026-04-24,support-prod,prod,support_requests,1.264797,36426.15,1639.18,728.52,3035.51,546.39,145704.61,5099.66,127855.8
2026-04-25,analytics-nonprod,nonprod,queries,0.40311,13544.51,609.5,1128.71,81.27,203.17,54178.03,1896.23,47541.22
2026-04-25,analytics-prod,prod,queries,0.928754,89160.41,4012.22,7430.03,534.96,1337.41,356641.64,12482.46,312953.04
2026-04-25,checkout-nonprod,nonprod,transactions,0.383757,19341.34,1611.78,386.83,116.05,290.12,77365.35,2707.79,125718.7
2026-04-25,checkout-prod,prod,transactions,0.851265,122582.18,10215.18,2451.64,735.49,1838.73,490328.71,17161.5,796784.15
2026-04-25,recommendations-prod,prod,ai_requests,1.374192,148412.76,6678.57,2968.26,890.48,12367.73,593651.06,20777.79,520928.8
2026-04-25,shared-platform-nonprod,nonprod,traffic,0.397198,20852.9,938.38,417.06,125.12,312.79,83411.61,2919.41,73193.69
2026-04-25,shared-platform-prod,prod,traffic,1.043286,156492.86,7042.18,3129.86,938.96,2347.39,625971.45,21909.0,549289.95
2026-04-25,storefront-nonprod,nonprod,traffic,0.422655,17751.49,798.82,355.03,106.51,266.27,71005.97,2485.21,62307.74
2026-04-25,storefront-prod,prod,traffic,1.05045,126054.04,5672.43,2521.08,756.32,1890.81,504216.17,17647.57,442449.69
2026-04-25,support-nonprod,nonprod,support_requests,0.411701,4149.95,186.75,83.0,345.83,62.25,16599.79,580.99,14566.31
2026-04-25,support-prod,prod,support_requests,1.23999,35711.71,1607.03,714.23,2975.98,535.68,142846.85,4999.64,125348.11
2026-04-26,analytics-nonprod,nonprod,queries,0.398508,13389.87,602.54,1115.82,80.34,200.85,53559.48,1874.58,46998.44
2026-04-26,analytics-prod,prod,queries,1.059954,101755.56,4579.0,8479.63,610.53,1526.33,407022.23,14245.78,357162.0
2026-04-26,checkout-nonprod,nonprod,transactions,0.395954,19956.1,1663.01,399.12,119.74,299.34,79824.42,2793.85,129714.68
2026-04-26,checkout-prod,prod,transactions,1.093228,157424.77,13118.73,3148.5,944.55,2361.37,629699.09,22039.47,1023261.02
2026-04-26,recommendations-prod,prod,ai_requests,1.185299,128012.29,5760.55,2560.25,768.07,10667.69,512049.15,17921.72,449323.13
2026-04-26,shared-platform-nonprod,nonprod,traffic,0.397931,20891.37,940.11,417.83,125.35,313.37,83565.48,2924.79,73328.71
2026-04-26,shared-platform-prod,prod,traffic,1.090739,163610.81,7362.49,3272.22,981.66,2454.16,654443.26,22905.51,574273.96
2026-04-26,storefront-nonprod,nonprod,traffic,0.319432,13416.13,603.73,268.32,80.5,201.24,53664.53,1878.26,47090.62
2026-04-26,storefront-prod,prod,traffic,1.191531,142983.69,6434.27,2859.67,857.9,2144.76,571934.76,20017.72,501872.75
2026-04-26,support-nonprod,nonprod,support_requests,0.362296,3651.95,164.34,73.04,304.33,54.78,14607.79,511.27,12818.34
2026-04-26,support-prod,prod,support_requests,1.050751,30261.62,1361.77,605.23,2521.8,453.92,121046.49,4236.63,106218.29
2026-04-27,analytics-nonprod,nonprod,queries,1.169222,39285.85,1767.86,3273.82,235.72,589.29,157143.4,5500.02,137893.33
2026-04-27,analytics-prod,prod,queries,0.992044,95236.26,4285.63,7936.35,571.42,1428.54,380945.02,13333.08,334279.26
2026-04-27,checkout-nonprod,nonprod,transactions,0.930976,46921.19,3910.1,938.42,281.53,703.82,187684.77,6568.97,304987.76
2026-04-27,checkout-prod,prod,transactions,1.405564,202401.2,16866.77,4048.02,1214.41,3036.02,809604.81,28336.17,1315607.82
2026-04-27,recommendations-prod,prod,ai_requests,1.355804,146426.85,6589.21,2928.54,878.56,12202.24,585707.38,20499.76,513958.23
2026-04-27,shared-platform-nonprod,nonprod,traffic,1.046988,54966.86,2473.51,1099.34,329.8,824.5,219867.43,7695.36,192933.67
2026-04-27,shared-platform-prod,prod,traffic,1.457958,218693.74,9841.22,4373.87,1312.16,3280.41,874774.95,30617.12,767615.02
2026-04-27,storefront-nonprod,nonprod,traffic,1.428514,59997.58,2699.89,1199.95,359.99,899.96,239990.33,8399.66,210591.52
2026-04-27,storefront-prod,prod,traffic,1.317417,158089.99,7114.05,3161.8,948.54,2371.35,632359.96,22132.6,554895.86
2026-04-27,support-nonprod,nonprod,support_requests,1.380163,13912.05,626.04,278.24,1159.34,208.68,55648.18,1947.69,48831.28
2026-04-27,support-prod,prod,support_requests,1.259852,36283.75,1632.77,725.67,3023.65,544.26,145134.98,5079.72,127355.95
2026-04-28,analytics-nonprod,nonprod,queries,1.488754,50022.14,2251.0,4168.51,300.13,750.33,200088.55,7003.1,175577.7
2026-04-28,analytics-prod,prod,queries,1.040648,99902.23,4495.6,8325.19,599.41,1498.53,399608.93,13986.31,350656.84
2026-04-28,checkout-nonprod,nonprod,transactions,0.941084,47430.65,3952.55,948.61,284.58,711.46,189722.62,6640.29,308299.25
2026-04-28,checkout-prod,prod,transactions,0.950367,136852.88,11404.41,2737.06,821.12,2052.79,547411.52,19159.4,889543.73
2026-04-28,recommendations-prod,prod,ai_requests,1.154193,124652.81,5609.38,2493.06,747.92,10387.73,498611.24,17451.39,437531.36
2026-04-28,shared-platform-nonprod,nonprod,traffic,1.520775,79840.67,3592.83,1596.81,479.04,1197.61,319362.69,11177.69,280240.76
2026-04-28,shared-platform-prod,prod,traffic,1.010372,151555.84,6820.01,3031.12,909.34,2273.34,606223.35,21217.82,531960.99
2026-04-28,storefront-nonprod,nonprod,traffic,1.228108,51580.54,2321.12,1031.61,309.48,773.71,206322.16,7221.28,181047.7
2026-04-28,storefront-prod,prod,traffic,1.170569,140468.22,6321.07,2809.36,842.81,2107.02,561872.9,19665.55,493043.47
2026-04-28,support-nonprod,nonprod,support_requests,1.134094,11431.67,514.43,228.63,952.64,171.48,45726.69,1600.43,40125.17
2026-04-28,support-prod,prod,support_requests,1.050162,30244.67,1361.01,604.89,2520.39,453.67,120978.67,4234.25,106158.79
2026-04-29,analytics-nonprod,nonprod,queries,1.072834,36047.23,1622.13,3003.94,216.28,540.71,144188.9,5046.61,126525.76
2026-04-29,analytics-prod,prod,queries,1.059235,101686.53,4575.89,8473.88,610.12,1525.3,406746.12,14236.11,356919.72
2026-04-29,checkout-nonprod,nonprod,transactions,1.210465,61007.44,5083.95,1220.15,366.04,915.11,244029.74,8541.04,396548.33
2026-04-29,checkout-prod,prod,transactions,1.267208,182477.93,15206.49,3649.56,1094.87,2737.17,729911.71,25546.91,1186106.52
2026-04-29,recommendations-prod,prod,ai_requests,0.935921,101079.49,4548.58,2021.59,606.48,8423.29,404317.94,14151.13,354788.99
2026-04-29,shared-platform-nonprod,nonprod,traffic,1.13339,59502.99,2677.63,1190.06,357.02,892.54,238011.97,8330.42,208855.5
2026-04-29,shared-platform-prod,prod,traffic,1.170629,175594.38,7901.75,3511.89,1053.57,2633.92,702377.52,24583.21,616336.28
2026-04-29,storefront-nonprod,nonprod,traffic,1.117682,46942.63,2112.42,938.85,281.66,704.14,187770.52,6571.97,164768.63
2026-04-29,storefront-prod,prod,traffic,1.075852,129102.28,5809.6,2582.05,774.61,1936.53,516409.13,18074.32,453149.01
2026-04-29,support-nonprod,nonprod,support_requests,1.159857,11691.35,526.11,233.83,974.28,175.37,46765.42,1636.79,41036.65
2026-04-29,support-prod,prod,support_requests,1.252412,36069.46,1623.13,721.39,3005.79,541.04,144277.85,5049.72,126603.81
2026-04-30,analytics-nonprod,nonprod,queries,1.201813,40380.92,1817.14,3365.08,242.29,605.71,161523.67,5653.33,141737.02
2026-04-30,analytics-prod,prod,queries,1.006318,96606.51,4347.29,8050.54,579.64,1449.1,386426.05,13524.91,339088.86
2026-04-30,checkout-nonprod,nonprod,transactions,1.07297,54077.68,4506.47,1081.55,324.47,811.17,216310.71,7570.87,351504.9
2026-04-30,checkout-prod,prod,transactions,1.098267,158150.46,13179.2,3163.01,948.9,2372.26,632601.82,22141.06,1027977.96
2026-04-30,recommendations-prod,prod,ai_requests,0.915635,98888.54,4449.98,1977.77,593.33,8240.71,395554.15,13844.4,347098.77
2026-04-30,shared-platform-nonprod,nonprod,traffic,1.087878,57113.59,2570.11,1142.27,342.68,856.7,228454.35,7995.9,200468.69
2026-04-30,shared-platform-prod,prod,traffic,1.037898,155684.72,7005.81,3113.69,934.11,2335.27,622738.89,21795.86,546453.38
2026-04-30,storefront-nonprod,nonprod,traffic,1.22412,51413.04,2313.59,1028.26,308.48,771.2,205652.14,7197.83,180459.76
2026-04-30,storefront-prod,prod,traffic,1.210915,145309.74,6538.94,2906.19,871.86,2179.65,581238.98,20343.36,510037.2
2026-04-30,support-nonprod,nonprod,support_requests,1.096808,11055.82,497.51,221.12,921.32,165.84,44223.29,1547.82,38805.94
2026-04-30,support-prod,prod,support_requests,1.0426,30026.88,1351.21,600.54,2502.24,450.4,120107.52,4203.76,105394.35
2026-05-01,analytics-nonprod,nonprod,queries,1.349069,45328.71,2039.79,3777.39,271.97,679.93,181314.86,6346.02,159103.79
2026-05-01,analytics-prod,prod,queries,1.045999,100415.93,4518.72,8367.99,602.5,1506.24,401663.74,14058.23,352459.93
2026-05-01,checkout-nonprod,nonprod,transactions,0.872345,43966.19,3663.85,879.32,263.8,659.49,175864.78,6155.27,285780.27
2026-05-01,checkout-prod,prod,transactions,1.178026,169635.76,14136.31,3392.72,1017.81,2544.54,678543.05,23749.01,1102632.45
2026-05-01,recommendations-prod,prod,ai_requests,1.223614,132150.35,5946.77,2643.01,792.9,11012.53,528601.38,18501.05,463847.71
2026-05-01,shared-platform-nonprod,nonprod,traffic,1.19043,62497.58,2812.39,1249.95,374.99,937.46,249990.31,8749.66,219366.5
2026-05-01,shared-platform-prod,prod,traffic,1.111331,166699.69,7501.49,3333.99,1000.2,2500.5,666798.75,23337.96,585115.9
2026-05-01,storefront-nonprod,nonprod,traffic,1.002023,42084.96,1893.82,841.7,252.51,631.27,168339.85,5891.89,147718.21
2026-05-01,storefront-prod,prod,traffic,1.11388,133665.55,6014.95,2673.31,801.99,2004.98,534662.21,18713.18,469166.09
2026-05-01,support-nonprod,nonprod,support_requests,1.066545,10750.77,483.78,215.02,895.9,161.26,43003.09,1505.11,37735.21
2026-05-01,support-prod,prod,support_requests,1.352667,38956.82,1753.06,779.14,3246.4,584.35,155827.27,5453.95,136738.43
2026-05-02,analytics-nonprod,nonprod,queries,0.420268,14121.0,635.45,1176.75,84.73,211.82,56484.02,1976.94,49564.72
2026-05-02,analytics-prod,prod,queries,1.073048,103012.63,4635.57,8584.39,618.08,1545.19,412050.53,14421.77,361574.34
2026-05-02,checkout-nonprod,nonprod,transactions,0.456374,23001.27,1916.77,460.03,138.01,345.02,92005.09,3220.18,149508.27
2026-05-02,checkout-prod,prod,transactions,0.962203,138557.17,11546.43,2771.14,831.34,2078.36,554228.7,19398.0,900621.63
2026-05-02,recommendations-prod,prod,ai_requests,1.016922,109827.54,4942.24,2196.55,658.97,9152.3,439310.17,15375.86,385494.68
2026-05-02,shared-platform-nonprod,nonprod,traffic,0.326619,17147.5,771.64,342.95,102.89,257.21,68590.01,2400.65,60187.74
2026-05-02,shared-platform-prod,prod,traffic,1.085311,162796.67,7325.85,3255.93,976.78,2441.95,651186.7,22791.53,571416.33
2026-05-02,storefront-nonprod,nonprod,traffic,0.478682,20104.63,904.71,402.09,120.63,301.57,80418.54,2814.65,70567.27
2026-05-02,storefront-prod,prod,traffic,1.091606,130992.78,5894.68,2619.86,785.96,1964.89,523971.11,18338.99,459784.65
2026-05-02,support-nonprod,nonprod,support_requests,0.348241,3510.27,157.96,70.21,292.52,52.65,14041.09,491.44,12321.06
2026-05-02,support-prod,prod,support_requests,1.423466,40995.81,1844.81,819.92,3416.32,614.94,163983.24,5739.41,143895.29
2026-05-03,analytics-nonprod,nonprod,queries,0.549866,18475.48,831.4,1539.62,110.85,277.13,73901.93,2586.57,64848.94
2026-05-03,analytics-prod,prod,queries,0.943472,90573.31,4075.8,7547.78,543.44,1358.6,362293.23,12680.26,317912.31
2026-05-03,checkout-nonprod,nonprod,transactions,0.429154,21629.38,1802.45,432.59,129.78,324.44,86517.52,3028.11,140590.97
2026-05-03,checkout-prod,prod,transactions,1.048838,151032.66,12586.06,3020.65,906.2,2265.49,604130.66,21144.57,981712.32
2026-05-03,recommendations-prod,prod,ai_requests,0.978307,105657.17,4754.57,2113.14,633.94,8804.76,422628.7,14792.0,370856.68
2026-05-03,shared-platform-nonprod,nonprod,traffic,0.379156,19905.7,895.76,398.11,119.43,298.59,79622.8,2786.8,69869.0
2026-05-03,shared-platform-prod,prod,traffic,1.283379,192506.83,8662.81,3850.14,1155.04,2887.6,770027.34,26950.96,675698.99
2026-05-03,storefront-nonprod,nonprod,traffic,0.399516,16779.68,755.09,335.59,100.68,251.7,67118.71,2349.15,58896.67
2026-05-03,storefront-prod,prod,traffic,1.228942,147473.08,6636.29,2949.46,884.84,2212.1,589892.33,20646.23,517630.52
2026-05-03,support-nonprod,nonprod,support_requests,0.448127,4517.12,203.27,90.34,376.43,67.76,18068.48,632.4,15855.09
2026-05-03,support-prod,prod,support_requests,1.075911,30986.23,1394.38,619.72,2582.19,464.79,123944.92,4338.07,108761.67
2026-05-04,analytics-nonprod,nonprod,queries,1.134094,38105.57,1714.75,3175.46,228.63,571.58,152422.29,5334.78,133750.56
2026-05-04,analytics-prod,prod,queries,1.312921,126040.41,5671.82,10503.37,756.24,1890.61,504161.66,17645.66,442401.86
2026-05-04,checkout-nonprod,nonprod,transactions,1.089299,54900.66,4575.06,1098.01,329.4,823.51,219602.64,7686.09,356854.29
2026-05-04,checkout-prod,prod,transactions,1.387085,199740.26,16645.02,3994.81,1198.44,2996.1,798961.05,27963.64,1298311.7
2026-05-04,recommendations-prod,prod,ai_requests,1.177825,127205.11,5724.23,2544.1,763.23,10600.43,508820.43,17808.72,446489.93
2026-05-04,shared-platform-nonprod,nonprod,traffic,1.335343,70105.49,3154.75,1402.11,420.63,1051.58,280421.97,9814.77,246070.28
2026-05-04,shared-platform-prod,prod,traffic,1.473025,220953.74,9942.92,4419.07,1325.72,3314.31,883814.95,30933.52,775547.62
2026-05-04,storefront-nonprod,nonprod,traffic,1.158019,48636.8,2188.66,972.74,291.82,729.55,194547.2,6809.15,170715.17
2026-05-04,storefront-prod,prod,traffic,1.109896,133187.56,5993.44,2663.75,799.13,1997.81,532750.24,18646.26,467488.34
2026-05-04,support-nonprod,nonprod,support_requests,1.080248,10888.9,490.0,217.78,907.41,163.33,43555.62,1524.45,38220.05
2026-05-04,support-prod,prod,support_requests,0.912191,26271.1,1182.2,525.42,2189.26,394.07,105084.39,3677.95,92211.55
2026-05-05,analytics-nonprod,nonprod,queries,1.233789,41455.31,1865.49,3454.61,248.73,621.83,165821.24,5803.74,145508.13
2026-05-05,analytics-prod,prod,queries,1.062972,102045.31,4592.04,8503.78,612.27,1530.68,408181.25,14286.34,358179.04
2026-05-05,checkout-nonprod,nonprod,transactions,1.013267,51068.65,4255.72,1021.37,306.41,766.03,204274.58,7149.61,331946.2
2026-05-05,checkout-prod,prod,transactions,1.272671,183264.62,15272.05,3665.29,1099.59,2748.97,733058.47,25657.05,1191220.02
2026-05-05,recommendations-prod,prod,ai_requests,1.27771,137992.68,6209.67,2759.85,827.96,11499.39,551970.72,19318.98,484354.31
2026-05-05,shared-platform-nonprod,nonprod,traffic,1.100457,57774.0,2599.83,1155.48,346.64,866.61,231096.01,8088.36,202786.75
2026-05-05,shared-platform-prod,prod,traffic,1.252293,187843.94,8452.98,3756.88,1127.06,2817.66,751375.78,26298.15,659332.24
2026-05-05,storefront-nonprod,nonprod,traffic,1.118737,46986.96,2114.41,939.74,281.92,704.8,187947.84,6578.17,164924.23
2026-05-05,storefront-prod,prod,traffic,1.307191,156862.93,7058.83,3137.26,941.18,2352.94,627451.72,21960.81,550588.88
2026-05-05,support-nonprod,nonprod,support_requests,1.713166,17268.71,777.09,345.37,1439.06,259.03,69074.84,2417.62,60613.17
2026-05-05,support-prod,prod,support_requests,1.111189,32002.24,1440.1,640.04,2666.85,480.03,128008.95,4480.31,112327.85
2026-05-06,analytics-nonprod,nonprod,queries,1.078253,36229.31,1630.32,3019.11,217.38,543.44,144917.25,5072.1,127164.89
2026-05-06,analytics-prod,prod,queries,1.662542,159603.98,7182.18,13300.33,957.62,2394.06,638415.94,22344.56,560209.98
2026-05-06,checkout-nonprod,nonprod,transactions,1.311926,66121.06,5510.09,1322.42,396.73,991.82,264484.24,9256.95,429786.89
2026-05-06,checkout-prod,prod,transactions,1.460935,210374.63,17531.22,4207.49,1262.25,3155.62,841498.5,29452.45,1367435.07
2026-05-06,recommendations-prod,prod,ai_requests,0.996873,107662.3,4844.8,2153.25,645.97,8971.86,430649.21,15072.72,377894.68
2026-05-06,shared-platform-nonprod,nonprod,traffic,1.07437,56404.41,2538.2,1128.09,338.43,846.07,225617.64,7896.62,197979.48
2026-05-06,shared-platform-prod,prod,traffic,1.134291,170143.65,7656.46,3402.87,1020.86,2552.15,680574.62,23820.11,597204.23
2026-05-06,storefront-nonprod,nonprod,traffic,1.106853,46487.83,2091.95,929.76,278.93,697.32,185951.33,6508.3,163172.3
2026-05-06,storefront-prod,prod,traffic,1.287223,154466.78,6951.01,3089.34,926.8,2317.0,617867.14,21625.35,542178.41
2026-05-06,support-nonprod,nonprod,support_requests,1.041717,10500.51,472.52,210.01,875.04,157.51,42002.03,1470.07,36856.78
2026-05-06,support-prod,prod,support_requests,1.375785,39622.6,1783.02,792.45,3301.88,594.34,158490.39,5547.16,139075.32
2026-05-07,analytics-nonprod,nonprod,queries,1.137709,38227.01,1720.22,3185.58,229.36,573.41,152908.03,5351.78,134176.8
2026-05-07,analytics-prod,prod,queries,1.124157,107919.03,4856.36,8993.25,647.51,1618.79,431676.13,15108.66,378795.8
2026-05-07,checkout-nonprod,nonprod,transactions,1.237535,62371.75,5197.65,1247.43,374.23,935.58,249487.0,8732.04,405416.37
2026-05-07,checkout-prod,prod,transactions,1.366822,196822.42,16401.87,3936.45,1180.93,2952.34,787289.69,27555.14,1279345.74
